6.179999999999999716e+00 7.320000000000000111e-13 3.630000000000000183e-13 1.660000000000000103e-17
6.490000000000000213e+00 7.090000000000000082e-13 3.550000000000000019e-13 1.260000000000000075e-17
6.809999999999999609e+00 6.090000000000000304e-13 2.969999999999999967e-13 9.880000000000001354e-18
7.139999999999999680e+00 3.110000000000000048e-15 3.770000000000000123e-15 7.830000000000000707e-18
7.490000000000000213e+00 7.290000000000001115e-16 8.940000000000001302e-16 3.450000000000000131e-18
7.860000000000000320e+00 3.370000000000000526e-16 4.160000000000000544e-16 1.719999999999999900e-18
8.250000000000000000e+00 2.150000000000000177e-16 2.680000000000000161e-16 9.339999999999999990e-19
8.650000000000000355e+00 1.559999999999999958e-16 1.950000000000000132e-16 5.210000000000000588e-19
9.070000000000000284e+00 1.200000000000000024e-16 1.520000000000000047e-16 2.940000000000000341e-19
9.519999999999999574e+00 9.670000000000001085e-17 1.240000000000000181e-16 1.679999999999999920e-19
9.990000000000000213e+00 7.960000000000000169e-17 1.030000000000000097e-16 9.969999999999999960e-20
1.048000000000000043e+01 6.670000000000000408e-17 8.699999999999999621e-17 6.270000000000001111e-20
1.099000000000000021e+01 5.660000000000001006e-17 7.430000000000000678e-17 4.280000000000000048e-20
1.150000000000000000e+01 4.830000000000000338e-17 6.400000000000000458e-17 3.210000000000000638e-20
1.209999999999999964e+01 4.150000000000000875e-17 5.520000000000000210e-17 2.589999999999999917e-20
1.269999999999999929e+01 3.560000000000000162e-17 4.740000000000000355e-17 2.109999999999999931e-20
1.330000000000000071e+01 3.060000000000000049e-17 4.080000000000000477e-17 1.780000000000000110e-20
1.400000000000000000e+01 2.650000000000000228e-17 3.530000000000000168e-17 1.539999999999999967e-20
1.469999999999999929e+01 2.300000000000000088e-17 3.060000000000000049e-17 1.330000000000000067e-20
1.540000000000000036e+01 2.000000000000000143e-17 2.660000000000000329e-17 1.160000000000000141e-20
1.610000000000000142e+01 1.739999999999999986e-17 2.319999999999999981e-17 1.010000000000000127e-20
